order_no,order_date_time,user_id,product_id,amount,discount_amount,created_by
1962,03/19/2026 12:59:06,1929,1391,761.86,0,1005
1963,03/19/2026 13:04:50,1930,1316,1100.85,0,1005
1964,03/19/2026 13:40:30,1931,1392,761.86,0,1005
1965,03/19/2026 14:53:08,1932,1391,761.86,76.186,1006
1966,03/19/2026 14:57:25,1933,1391,761.86,76.186,1006
1967,03/19/2026 18:19:35,1934,1131,338.14,0,1006
1968,03/19/2026 20:51:15,1935,1391,761.86,0,1006
1969,03/19/2026 22:25:48,1936,1124,253.39,0,1009
1970,03/19/2026 22:48:12,1937,1299,931.36,0,1003
1971,03/19/2026 23:48:43,1938,1392,761.86,0,1009
1972,03/20/2026 00:28:48,1939,1391,761.86,76.186,1003
1973,03/20/2026 01:16:13,1940,1167,422.88,0,1009
1974,03/20/2026 21:08:30,1941,1008,507.63,50.763,1006
1975,03/20/2026 22:37:46,1942,1219,507.63,0,1009
1976,03/20/2026 22:38:02,1943,1241,846.61,0,1003
1977,03/20/2026 23:01:39,1944,1391,761.86,76.186,1009
1978,03/20/2026 23:01:50,1945,1225,592.37,0,1003
1979,03/20/2026 23:04:32,1944,1225,592.37,0,1009
1980,03/20/2026 23:10:20,1945,1391,761.86,76.186,1003
1981,03/21/2026 00:27:27,1946,1131,338.14,0,1003
1982,03/21/2026 01:47:20,1947,1249,846.61,0,1009
1983,03/21/2026 02:04:43,1948,1339,2117.8,0,1009
1984,03/21/2026 02:28:16,1949,1392,761.86,0,1003
1985,03/21/2026 07:40:18,1950,1392,761.86,0,1005
1986,03/21/2026 07:51:00,1951,1290,846.61,0,1005
1987,03/21/2026 08:04:23,1952,1292,846.61,0,1005
1988,03/21/2026 11:19:05,1953,1294,846.61,0,1005
1989,03/22/2026 00:38:30,1954,1114,253.39,0,1009
1990,03/22/2026 03:43:37,1955,1392,761.86,0,1003
1991,03/22/2026 04:05:42,1956,1353,1016.1,0,1009
1992,03/22/2026 18:35:08,1957,1088,2287.29,0,1002
1993,03/23/2026 00:37:48,1958,1165,422.88,0,1003
1994,03/23/2026 00:47:58,1959,1203,422.88,0,1003
1995,03/23/2026 01:55:41,1960,1391,761.86,0,1003
1996,03/23/2026 02:34:09,1961,1174,507.63,0,1003
1997,03/23/2026 06:54:21,1962,1392,761.86,0,1005
1998,03/23/2026 06:58:28,1963,1392,761.86,0,1005
1999,03/23/2026 19:15:57,1965,1353,1016.1,0,1009
2000,03/23/2026 21:11:39,1966,1391,761.86,0,1006
2001,03/23/2026 21:56:16,1967,1165,422.88,0,1009
2002,03/24/2026 00:04:42,1968,1008,507.63,50.763,1002
2003,03/24/2026 00:07:31,1969,1098,2965.25,593.05,1003
2004,03/24/2026 01:34:30,1970,1392,761.86,76.186,1002
2005,03/24/2026 01:35:03,1971,1392,761.86,0,1003
2006,03/24/2026 01:37:53,1972,1392,761.86,76.186,1002
2007,03/24/2026 01:38:06,1973,1392,761.86,76.186,1003
2008,03/24/2026 01:42:45,1974,1392,761.86,76.186,1003
2009,03/24/2026 01:44:59,1975,1098,2965.25,593.05,1003
2010,03/24/2026 01:53:29,1976,1392,761.86,76.186,1003
2011,03/24/2026 02:10:29,1217,1391,761.86,0,1002
2012,03/24/2026 02:11:18,1977,1391,761.86,0,1003
2013,03/24/2026 02:17:49,1978,1391,761.86,76.186,1002
2014,03/24/2026 03:02:20,1979,1391,761.86,0,1002
2015,03/24/2026 03:02:30,1980,1391,761.86,0,1003
2016,03/24/2026 05:39:27,1981,1392,761.86,0,1002
2017,03/24/2026 08:03:39,1982,1084,2117.8,0,1005
2018,03/24/2026 21:01:29,1984,1008,507.63,50.763,1006
2019,03/24/2026 21:04:45,1985,1008,507.63,50.763,1006
2020,03/24/2026 21:07:15,1984,1008,507.63,50.763,1006
2021,03/24/2026 21:11:19,1986,1008,507.63,50.763,1006
2022,03/24/2026 21:14:06,1987,1124,253.39,0,1006
2023,03/24/2026 21:16:49,1988,1124,253.39,0,1006
2024,03/24/2026 21:45:30,1989,1392,761.86,0,1006
2025,03/24/2026 21:49:46,1990,1392,761.86,0,1006
2026,03/24/2026 21:52:45,1991,1392,761.86,0,1006
2027,03/24/2026 22:36:15,1992,1231,677.12,33.856,1003
2028,03/24/2026 22:49:47,1993,1008,507.63,0,1002
2029,03/24/2026 22:59:51,1994,1124,253.39,0,1983
2030,03/24/2026 23:18:31,1995,1392,761.86,0,1003
2031,03/24/2026 23:29:21,1996,1124,253.39,0,1002
2032,03/24/2026 23:52:29,1997,1392,761.86,0,1983
2033,03/25/2026 00:04:20,1998,1324,1270.34,127.034,1002
2034,03/25/2026 00:09:33,1999,1391,761.86,76.186,1003
2035,03/25/2026 00:10:34,2000,1391,761.86,76.186,1002
2036,03/25/2026 00:10:55,2001,1391,761.86,76.186,1983
2037,03/25/2026 01:17:11,2002,1174,507.63,0,1003
2038,03/25/2026 01:43:18,2003,1167,422.88,0,1983
2039,03/25/2026 02:07:59,2004,1392,761.86,0,1002
2040,03/25/2026 07:30:36,2005,1391,761.86,0,1964
2041,03/25/2026 14:56:33,2006,1392,761.86,76.186,1009
2042,03/25/2026 14:57:18,2007,1392,761.86,76.186,1006
2043,03/25/2026 15:03:47,2008,1391,761.86,76.186,1006
2044,03/25/2026 15:03:47,2008,1392,761.86,76.186,1006
2045,03/25/2026 15:03:47,2008,1392,761.86,76.186,1006
2046,03/25/2026 15:03:47,2008,1392,761.86,76.186,1006
2047,03/25/2026 15:07:31,2009,1392,761.86,76.186,1009
2048,03/25/2026 19:40:09,2010,1225,592.37,0,1009
2049,03/25/2026 19:40:46,2010,1008,507.63,0,1009
2050,03/25/2026 20:04:34,2011,1110,253.39,0,1006
2051,03/25/2026 20:20:49,2012,1289,846.61,0,1009
2052,03/25/2026 20:21:31,2012,1289,846.61,0,1009
2053,03/25/2026 21:22:36,2013,1135,338.14,0,1006
2054,03/25/2026 21:25:03,2014,1392,761.86,0,1006
2055,03/25/2026 21:38:27,2015,1135,338.14,0,1006
2056,03/25/2026 23:30:30,2016,1392,761.86,0,1983
2057,03/25/2026 23:34:08,2017,1391,761.86,76.186,1003
2058,03/25/2026 23:36:59,2018,1008,507.63,50.763,1002
2059,03/25/2026 23:39:23,2019,1008,507.63,50.763,1983
2060,03/25/2026 23:41:01,2020,1008,507.63,50.763,1983
2061,03/25/2026 23:43:29,2021,1391,761.86,76.186,1003
2062,03/25/2026 23:43:29,2022,1391,761.86,76.186,1002
2063,03/26/2026 02:31:15,2023,1391,761.86,0,1003
2064,03/26/2026 02:31:22,2024,1392,761.86,0,1983
2065,03/26/2026 02:38:34,2025,1391,761.86,76.186,1003
2066,03/26/2026 02:49:46,2026,1371,1694.07,338.814,1002
2067,03/26/2026 08:18:31,2027,1169,422.88,0,1964
2068,03/26/2026 11:54:52,2028,1392,761.86,0,1964
2069,03/26/2026 14:23:20,2029,1392,761.86,76.186,1006
2070,03/26/2026 14:52:04,2030,1391,761.86,76.186,1006
2071,03/26/2026 15:28:56,2031,1392,761.86,76.186,1006
2072,03/26/2026 15:29:51,2031,1392,761.86,76.186,1006
2073,03/26/2026 15:30:39,2031,1392,761.86,76.186,1006
2074,03/26/2026 15:31:44,2032,1392,761.86,76.186,1006
2075,03/26/2026 15:32:32,2032,1392,761.86,76.186,1006
2076,03/26/2026 20:52:35,2033,1169,422.88,21.144,1006
2077,03/26/2026 20:53:57,2033,1164,422.88,21.144,1006
2078,03/26/2026 22:46:18,2034,1225,592.37,0,1003
2079,03/26/2026 22:46:18,2035,1392,761.86,76.186,1983
2080,03/26/2026 22:46:18,2035,1392,761.86,76.186,1002
2081,03/26/2026 22:46:18,2036,1391,761.86,0,1003
2082,03/27/2026 04:16:31,2037,1172,507.63,0,1003
2083,03/27/2026 04:24:41,2038,1392,761.86,76.186,1983
2084,03/27/2026 04:41:27,2039,1392,761.86,76.186,1983
2085,03/27/2026 04:47:57,2040,1392,761.86,0,1002
2086,03/27/2026 14:29:36,2041,1391,761.86,0,1009
2087,03/27/2026 15:05:52,2042,1392,761.86,0,1009
2088,03/27/2026 15:06:56,2042,1392,761.86,0,1009
2089,03/27/2026 15:07:33,2042,1392,761.86,0,1009
2090,03/27/2026 15:08:01,2042,1392,761.86,0,1009
2091,03/27/2026 15:08:45,2042,1392,761.86,0,1009
2092,03/27/2026 15:09:08,2042,1392,761.86,0,1009
2093,03/27/2026 15:09:54,2042,1392,761.86,0,1009
2094,03/27/2026 15:10:16,2042,1392,761.86,0,1009
2095,03/27/2026 15:19:01,2043,1301,1016.1,203.22,1006
2096,03/27/2026 15:22:23,2044,1392,761.86,76.186,1009
2097,03/27/2026 15:43:54,2045,1392,761.86,76.186,1006
2098,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2099,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2100,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2101,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2102,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2103,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2104,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2105,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2106,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2107,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2108,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2109,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2110,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2111,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2112,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2113,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2114,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2115,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2116,03/27/2026 15:43:54,2045,1392,761.86,0,1006
2117,03/27/2026 21:07:55,2046,1294,846.61,0,1009
2118,03/27/2026 21:08:34,2047,1294,846.61,0,1006
2119,03/27/2026 21:13:23,2048,1117,253.39,0,1006
2120,03/27/2026 21:23:03,2049,1299,931.36,186.272,1006
2121,03/27/2026 22:03:02,2050,1219,507.63,0,1006
2122,03/27/2026 23:18:00,2051,1165,422.88,0,1983
2123,03/27/2026 23:18:30,2051,1165,422.88,0,1002
2124,03/28/2026 00:28:33,2052,1231,677.12,0,1003
2125,03/28/2026 01:16:42,2053,1391,761.86,76.186,1009
2126,03/28/2026 03:31:23,2054,1219,507.63,0,1002
2127,03/28/2026 05:22:13,2055,1170,422.88,0,1983
2128,03/28/2026 05:23:50,2055,1165,422.88,0,1983
2129,03/28/2026 07:56:53,2056,1391,761.86,0,1005
2130,03/28/2026 11:05:44,2057,1293,846.61,0,1964
2131,03/28/2026 13:40:02,2058,1391,761.86,76.186,1009
2132,03/28/2026 13:41:22,2058,1391,761.86,76.186,1009
2133,03/28/2026 13:44:31,2058,1391,761.86,76.186,1009
2134,03/28/2026 15:17:50,2059,1392,761.86,76.186,1006
2135,03/28/2026 15:25:22,2060,1391,761.86,76.186,1006
2136,03/28/2026 18:17:47,2053,1391,761.86,76.186,1009
2137,03/28/2026 20:43:37,2061,1168,422.88,0,1009
2138,03/28/2026 22:31:47,2062,1392,761.86,76.186,1002
2139,03/29/2026 00:25:43,2063,1392,761.86,76.186,1983
2140,03/29/2026 00:32:35,2064,1391,761.86,76.186,1002
2141,03/29/2026 01:09:04,2065,1122,253.39,0,1983
2142,03/29/2026 05:53:59,2066,1280,677.12,0,1983
2143,03/29/2026 14:00:35,2067,1391,761.86,76.186,1006
2144,03/29/2026 14:03:45,2068,1391,761.86,76.186,1006
2145,03/29/2026 14:05:58,2069,1391,761.86,76.186,1006
2146,03/29/2026 14:10:27,2070,1391,761.86,76.186,1006
2147,03/29/2026 14:53:32,2071,1392,761.86,76.186,1006
2148,03/29/2026 15:10:29,2072,1392,761.86,76.186,1006
2149,03/29/2026 20:25:15,2073,1008,507.63,0,1009
2150,03/29/2026 20:27:20,2073,1008,507.63,0,1006
2151,03/29/2026 21:20:07,2074,1219,507.63,0,1006
2152,03/29/2026 21:22:42,2075,1219,507.63,0,1009
2153,03/29/2026 21:52:15,2076,1165,422.88,0,1009
2154,03/29/2026 22:31:09,2077,1219,507.63,0,1002
2155,03/29/2026 22:58:49,2078,1391,761.86,0,1003
2156,03/29/2026 22:58:58,2079,1392,761.86,0,1983
2157,03/29/2026 23:19:43,2080,1279,677.12,0,1002
2158,03/29/2026 23:19:46,2080,1353,1016.1,0,1003
2159,03/29/2026 23:19:46,2081,1151,253.39,0,1983
2160,03/30/2026 00:43:36,2082,1391,761.86,0,1002
2161,03/30/2026 00:44:10,2083,1391,761.86,0,1003
2162,03/30/2026 01:55:44,2084,1391,761.86,0,1002
2163,03/30/2026 02:03:46,2085,1392,761.86,0,1003
2164,03/30/2026 03:03:21,2086,1398,2541.53,508.306,1002
2165,03/30/2026 04:01:51,2087,1392,761.86,0,1003
2166,03/30/2026 04:33:11,2088,1391,761.86,76.186,1002
2167,03/30/2026 04:33:28,2089,1392,761.86,76.186,1983
2168,03/30/2026 15:28:37,2090,1392,761.86,76.186,1006
2169,03/30/2026 15:32:14,2091,1391,761.86,76.186,1006
2170,03/30/2026 15:38:20,2091,1391,761.86,76.186,1006
2171,03/30/2026 15:38:58,2092,1392,761.86,0,1009
2172,03/30/2026 22:04:10,2094,1391,761.86,0,1006
2173,03/30/2026 22:06:07,2095,1391,761.86,0,1006
2174,03/31/2026 02:20:54,2096,1391,761.86,76.186,1003
2175,03/31/2026 03:02:09,2097,1164,422.88,0,1009
2176,03/31/2026 04:05:15,2098,1392,761.86,0,1009
2177,03/31/2026 04:24:44,2099,1392,761.86,0,1983
2178,03/31/2026 04:25:17,2099,1391,761.86,0,1983
2179,03/31/2026 06:28:35,2100,1169,422.88,0,1002
2180,03/31/2026 13:49:12,2101,1249,846.61,84.661,1006
2181,03/31/2026 14:31:52,2102,1392,761.86,76.186,1006
2182,03/31/2026 15:10:50,2103,1392,761.86,76.186,1006
2183,03/31/2026 21:33:21,2104,1391,761.86,0,1009
2184,03/31/2026 21:36:24,2105,1169,422.88,21.144,1006
2185,03/31/2026 21:53:48,2106,1293,846.61,0,1006
2186,03/31/2026 22:08:41,2107,1391,761.86,0,1009
2187,03/31/2026 23:16:20,2108,1225,592.37,0,1009
2188,03/31/2026 23:17:05,2109,1225,592.37,0,1009
2189,04-01-2026,2110,1392,761.86,76.186,1009
2190,04-01-2026,2111,1391,761.86,76.186,1983
2191,04-01-2026,2112,1391,761.86,0,1009
2192,04-01-2026,2113,1331,1439.83,143.983,1005
2193,04-01-2026,2114,1391,761.86,0,1005
2194,04-01-2026,2115,1391,761.86,0,1005
2195,04-01-2026,2116,1392,761.86,0,1002
2196,04-01-2026,2117,1392,761.86,0,1005
2197,04-01-2026,2118,1392,761.86,0,1005
2198,04-01-2026,2119,1392,761.86,0,1002
2199,04-01-2026,2120,1391,761.86,0,1005
2200,04-01-2026,2121,1391,761.86,0,1005
2201,04-01-2026,2122,1391,761.86,0,1005
2202,04-01-2026,2123,1391,761.86,0,1005
2203,04-01-2026,2124,1391,761.86,0,1005
2204,04-01-2026,2125,1391,761.86,0,1005
2205,04-01-2026,2126,1392,761.86,76.186,1002
2206,04-01-2026,2127,1391,761.86,0,1005
2207,04-01-2026,2128,1391,761.86,0,1005
2208,04-01-2026,2129,1392,761.86,76.186,1002
2209,04-01-2026,2130,1392,761.86,0,1005
2210,04-01-2026,2131,1392,761.86,76.186,1003
2211,04-01-2026,2132,1008,507.63,50.763,1964
2212,04-01-2026,2133,1124,253.39,0,1009
2213,04-02-2026,2135,1392,761.86,0,1983
2214,04-02-2026,2136,1391,761.86,76.186,1964
2215,04-02-2026,2134,1391,761.86,76.186,1983
2216,04-02-2026,2137,1152,253.39,0,1009
2217,04-02-2026,2137,1196,846.61,0,1009
2218,04-02-2026,2138,1172,507.63,0,1983
2219,04-02-2026,2139,1262,1016.1,0,1964
2220,04-02-2026,2140,1167,422.88,0,1009
2221,04-02-2026,2141,1195,846.61,84.661,1964
2222,04-02-2026,2141,1392,761.86,76.186,1983
2223,04-02-2026,2142,1191,677.12,0,1005
2224,04-02-2026,2143,1186,592.37,0,1005
2225,04-02-2026,2144,1156,338.14,0,1005
2226,04-02-2026,2145,1133,338.14,0,1005
2227,04-02-2026,2146,1391,761.86,0,1983
2228,04-02-2026,2147,1008,507.63,0,1964
2229,04-03-2026,2148,1392,761.86,76.186,1983
2230,04-03-2026,2149,1391,761.86,76.186,1964
2231,04-03-2026,2150,1392,761.86,76.186,1964
2232,04-03-2026,2151,1392,761.86,76.186,1983
2233,04-03-2026,2152,1391,761.86,0,1964
2234,04-03-2026,2153,1392,761.86,0,1983
2235,04-03-2026,2154,1391,761.86,0,1964
2236,04-03-2026,2155,1392,761.86,0,1983
2237,04-03-2026,2156,1392,761.86,76.186,1983
2238,04-03-2026,2157,1392,761.86,76.186,1964
2239,04-03-2026,2158,1130,338.14,0,1964
2240,04-03-2026,2159,1391,761.86,76.186,1964
2241,04-03-2026,2160,1391,761.86,76.186,1983
2242,04-03-2026,2161,1392,761.86,0,1005
2243,04-03-2026,2162,1131,338.14,0,1005
2244,04-03-2026,2163,1131,338.14,0,1002
2245,04-03-2026,2164,1131,338.14,0,1005
2246,04-03-2026,2165,1131,338.14,0,1005
2247,04-03-2026,2166,1391,761.86,76.186,1006
2248,04-03-2026,2167,1391,761.86,76.186,1006
2249,04-03-2026,2168,1131,338.14,0,1002
2250,04-03-2026,2169,1131,338.14,0,1002
2251,04-03-2026,2168,1131,338.14,0,1002
2252,04-03-2026,2170,1131,338.14,0,1006
2253,04-03-2026,2171,1008,507.63,50.763,1003
2254,04-03-2026,2172,1008,507.63,50.763,1006
2255,04-03-2026,2173,1008,507.63,50.763,1003
2256,04-03-2026,2174,1008,507.63,50.763,1003
2257,04-03-2026,2173,1008,507.63,50.763,1003
2258,04-03-2026,2175,1225,592.37,0,1009
2259,04-03-2026,2176,1392,761.86,0,1964
2260,04-03-2026,2177,1391,761.86,0,1009
2261,04-03-2026,2178,1131,338.14,0,1005
2262,04-03-2026,2179,1391,761.86,76.186,1009
2263,04-03-2026,2180,1391,761.86,76.186,1009
2264,04-03-2026,2181,1213,422.88,21.144,1006
2265,04-04-2026,2182,1353,1016.1,0,1964
2266,04-04-2026,2183,1391,761.86,0,1009
2267,04-04-2026,2184,1392,761.86,0,1964
2268,04-04-2026,2185,1392,761.86,0,1009
2269,04-04-2026,2186,1392,761.86,0,1964
2270,04-04-2026,2187,1392,761.86,0,1009
2271,04-04-2026,2188,1242,846.61,0,1964
2272,04-04-2026,2189,1202,2541.53,0,1005
2273,04-04-2026,2190,1131,338.14,0,1002
2274,04-04-2026,2191,1131,338.14,0,1005
2275,04-04-2026,2192,1131,338.14,0,1005
2276,04-04-2026,2193,1131,338.14,0,1002
2277,04-04-2026,2194,1392,761.86,76.186,1006
2278,04-04-2026,2195,1392,761.86,76.186,1006
2279,04-04-2026,2196,1391,761.86,76.186,1006
2280,04-04-2026,2196,1391,761.86,76.186,1006
2281,04-04-2026,2197,1392,761.86,0,1006
2282,04-04-2026,2198,1396,2456.78,0,1003
2283,04-04-2026,2199,1294,846.61,0,1006
2284,04-04-2026,2200,1165,422.88,0,1006
2285,04-04-2026,2201,1168,422.88,0,1003
2286,04-04-2026,2202,1165,422.88,0,1009
2287,04-04-2026,2203,1294,846.61,0,1964
2288,04-04-2026,2204,1392,761.86,76.186,1009
2289,04-04-2026,2205,1131,338.14,0,1983
2290,04-05-2026,2206,1231,677.12,0,1983
2291,04-05-2026,2207,1192,677.12,0,1964
2292,04-05-2026,2208,1225,592.37,0,1964
2293,04-05-2026,2209,1392,761.86,0,1983
2294,04-05-2026,1401,1250,846.61,0,1964
2295,04-05-2026,1568,1299,931.36,0,1964
2296,04-05-2026,2210,1008,507.63,0,1983
2297,04-06-2026,2211,1274,2117.8,0,1983
2298,04-06-2026,2212,1392,761.86,76.186,1006
2299,04-06-2026,2213,1392,761.86,76.186,1006
2300,04-06-2026,2214,1131,338.14,0,1005
2301,04-06-2026,2162,1131,338.14,0,1005
2302,04-06-2026,2215,1131,338.14,0,1005
2303,04-06-2026,2216,1131,338.14,0,1005
2304,04-06-2026,2217,1131,338.14,0,1005
2305,04-06-2026,2218,1131,338.14,0,1005
2306,04-06-2026,2219,1131,338.14,0,1006
2307,04-06-2026,2220,1392,761.86,76.186,1006
2308,04-06-2026,2221,1131,338.14,0,1005
2309,04-06-2026,2222,1228,592.37,0,1006
2310,04-06-2026,2223,1130,338.14,0,1003
2311,04-06-2026,2224,1391,761.86,0,1964
2312,04-06-2026,2225,1214,422.88,0,1002
2313,04-07-2026,2226,1392,761.86,76.186,1003
2314,04-07-2026,2227,1137,422.88,0,1006
2315,04-07-2026,2228,1246,846.61,0,1983
2316,04-07-2026,2229,1265,1185.59,0,1006
2317,04-07-2026,2230,1227,592.37,0,1983
2318,04-07-2026,2231,1379,2541.53,0,1964
2319,04-07-2026,2232,1391,761.86,0,1002
2320,04-08-2026,2233,1294,846.61,0,1964
2321,04-08-2026,2234,1391,761.86,0,1002
2322,04-08-2026,2235,1392,761.86,76.186,1003
2323,04-08-2026,2236,1193,677.12,0,1009
2324,04-08-2026,2237,1361,1270.34,0,1005
2325,04-08-2026,2238,1110,253.39,0,1009
2326,04-08-2026,2239,1170,422.88,21.144,1006
2327,04-08-2026,2240,1391,761.86,76.186,1006
2328,04-08-2026,2241,1298,931.36,0,1983
2329,04-08-2026,2241,1251,846.61,0,1983
2330,04-08-2026,2242,1298,931.36,93.136,1006
2331,04-08-2026,2241,1298,931.36,0,1983
2332,04-08-2026,2243,1008,507.63,0,1006
2333,04-09-2026,2244,1391,761.86,0,1002
2334,04-09-2026,2245,1130,338.14,0,1964
2335,04-09-2026,2246,1290,846.61,0,1005
2336,04-09-2026,2247,1192,677.12,0,1005
2337,04-09-2026,2248,1227,592.37,0,1005
2338,04-09-2026,2249,1391,761.86,0,1005
2339,04-09-2026,2250,1391,761.86,76.186,1006
2340,04-09-2026,2251,1391,761.86,76.186,1006
2341,04-09-2026,2252,1391,761.86,76.186,1006
2342,04-09-2026,2253,1392,761.86,76.186,1983
2343,04-09-2026,2254,1391,761.86,0,1006
2344,04-09-2026,2255,1113,253.39,0,1006
2345,04-09-2026,2256,1391,761.86,76.186,1983
2346,04-09-2026,2257,1124,253.39,0,1003
2347,04-09-2026,1901,1391,761.86,76.186,1002
2348,04-09-2026,2258,1391,761.86,76.186,1964
2349,04-10-2026,2259,1392,761.86,0,1983
2350,04-10-2026,2260,1392,761.86,0,1002
2351,04-10-2026,2261,1392,761.86,0,1002
2352,04-10-2026,2262,1392,761.86,0,1964
2353,04-10-2026,2263,1392,761.86,76.186,1003
2354,04-10-2026,2264,1392,761.86,76.186,1003
2355,04-10-2026,1219,1165,422.88,0,1002
2356,04-10-2026,2265,1392,761.86,76.186,1964
2357,04-10-2026,2266,1392,761.86,76.186,1003
2358,04-10-2026,2267,1392,761.86,76.186,1002
2359,04-10-2026,2268,1392,761.86,76.186,1964
2360,04-10-2026,2269,1392,761.86,0,1964
2361,04-10-2026,2270,1392,761.86,76.186,1003
2362,04-10-2026,2271,1277,592.37,0,1009
2363,04-10-2026,2273,1281,761.86,0,1005
2364,04-10-2026,2272,1243,846.61,0,1009
2365,04-10-2026,2274,1391,761.86,0,1005
2366,04-10-2026,2275,1392,761.86,76.186,1005
2367,04-10-2026,2276,1392,761.86,76.186,1009
2368,04-10-2026,2277,1391,761.86,76.186,1005
2369,04-10-2026,2278,1391,761.86,76.186,1009
2370,04-10-2026,2279,1298,931.36,0,1983
2371,04-10-2026,2280,1298,931.36,0,1983
2372,04-10-2026,2281,1228,592.37,0,1983
2373,04-10-2026,2282,1132,338.14,0,1983
2374,04-10-2026,2283,1391,761.86,0,1003
2375,04-10-2026,2284,1391,761.86,0,1002
2376,04-10-2026,2285,1106,253.39,0,1964
2377,04-10-2026,2286,1392,761.86,0,1003
2378,04-11-2026,2287,1392,761.86,76.186,1964
2379,04-11-2026,2288,1392,761.86,0,1002
2380,04-11-2026,2289,1391,761.86,0,1003
2381,04-11-2026,2290,1392,761.86,0,1964
2382,04-11-2026,2291,1391,761.86,0,1003
2383,04-11-2026,2292,1391,761.86,0,1964
2384,04-11-2026,2293,1110,253.39,0,1002
2385,04-11-2026,2294,1392,761.86,0,1003
2386,04-11-2026,2293,1110,253.39,0,1002
2387,04-11-2026,2295,1391,761.86,0,1002
2388,04-11-2026,2296,1154,338.14,0,1005
2389,04-11-2026,2297,1154,338.14,0,1009
2390,04-11-2026,2298,1363,1270.34,127.034,1005
2391,04-11-2026,2299,1391,761.86,0,1009
2392,04-11-2026,2300,1392,761.86,0,1005
2393,04-11-2026,2300,1392,761.86,76.186,1009
2394,04-11-2026,2301,1391,761.86,76.186,1006
2395,04-11-2026,2302,1392,761.86,76.186,1006
2396,04-11-2026,2303,1392,761.86,76.186,1006
2397,04-11-2026,2304,1131,338.14,0,1006
2398,04-11-2026,2305,1008,507.63,50.763,1006
2399,04-11-2026,2306,1132,338.14,0,1006
2400,04-11-2026,2307,1391,761.86,76.186,1006
2401,04-11-2026,2308,1124,253.39,0,1964
2402,04-11-2026,2309,1124,253.39,0,1003
2403,04-11-2026,2310,1391,761.86,0,1964
2404,04-12-2026,2311,1225,592.37,0,1002
2405,04-12-2026,2312,1169,422.88,0,1964
2406,04-12-2026,2313,1392,761.86,76.186,1003
2407,04-12-2026,2314,1183,592.37,0,1964
2408,04-12-2026,2315,1110,253.39,0,1003
2409,04-12-2026,2315,1110,253.39,0,1002
2410,04-12-2026,2316,1392,761.86,76.186,1006
2411,04-12-2026,2317,1391,761.86,76.186,1006
2412,04-12-2026,2318,1391,761.86,76.186,1006
2413,04-12-2026,2319,1392,761.86,76.186,1006
2414,04-12-2026,2320,1392,761.86,76.186,1006
2415,04-12-2026,2321,1392,761.86,76.186,1983
2416,04-12-2026,2322,1392,761.86,76.186,1983
2417,04-12-2026,2323,1392,761.86,76.186,1983
2418,04-12-2026,2324,1392,761.86,76.186,1983
2419,04-12-2026,2325,1392,761.86,76.186,1983
2420,04-12-2026,2326,1391,761.86,0,1983
2421,04-12-2026,2327,1124,253.39,0,1983
2422,04-12-2026,2328,1165,422.88,0,1983
2423,04-12-2026,2329,1392,761.86,76.186,1002
2424,04-12-2026,2330,1391,761.86,76.186,1964
2425,04/13/2026 01:36:09,2331,1392,761.86,76.186,1002
2426,04/13/2026 02:22:27,2332,1391,761.86,76.186,1002
2427,04/13/2026 02:23:11,2333,1391,761.86,76.186,1964
2428,04/13/2026 02:26:20,2334,1391,761.86,76.186,1002
2429,04/13/2026 02:26:58,2335,1391,761.86,76.186,1964
2430,04/13/2026 03:50:37,2336,1392,761.86,0,1002
2431,04/13/2026 03:51:25,2337,1392,761.86,0,1964
2432,04/13/2026 04:58:53,2338,1391,761.86,76.186,1964
2433,04/13/2026 07:37:31,2339,1202,2541.53,0,1005
2434,04/13/2026 12:25:34,2340,1391,761.86,0,1005
2435,04/13/2026 14:10:33,2341,1391,761.86,76.186,1006
2436,04/13/2026 15:20:33,2342,1391,761.86,76.186,1006
2437,04/13/2026 15:31:59,2343,1392,761.86,76.186,1006
2438,04/13/2026 15:34:10,2344,1392,761.86,76.186,1006
2439,04/13/2026 15:35:47,2345,1391,761.86,76.186,1006
2440,04/13/2026 17:39:55,2346,1370,1524.58,0,1006
2441,04/13/2026 17:45:25,2347,1298,931.36,0,1006
2442,04/13/2026 20:57:32,2348,1362,1270.34,254.068,1006
2443,04/13/2026 21:07:39,2348,1249,846.61,84.661,1006
2444,04/13/2026 21:11:18,2348,1378,2117.8,423.56,1006
